ID,percent
0,23.527199999999993
1,23.341950000000008
2,22.808
3,21.72015
4,20.4652
5,20.397250000000007
6,20.37405
7,20.358799999999995
8,20.250600000000002
9,20.241349999999997
10,20.2998
11,20.24075
12,20.2583
13,19.77005
14,19.6593
15,19.57235
16,19.340249999999997
17,19.294849999999997
18,18.897749999999995
19,18.571949999999994
20,17.87785
21,17.627399999999998
22,17.331699999999998
23,16.94555
24,16.79315
25,16.268850000000004
26,16.0126
27,16.08465
28,15.4843
29,15.02995
30,15.027899999999999
31,14.603749999999996
32,14.404
33,14.141050000000002
34,14.4218
35,14.489450000000001
36,13.774649999999998
37,13.928749999999999
38,13.3933
39,13.4124
40,13.1251
41,13.323150000000002
42,12.986200000000002
43,12.907399999999999
44,12.78365
45,12.819399999999998
46,13.3844
47,12.634249999999998
48,12.8886
49,12.5596
50,12.653900000000002
51,12.398799999999998
52,12.29335
53,12.414449999999999
54,12.262649999999999
55,12.219399999999997
56,12.179799999999998
57,12.274200000000002
58,12.2153
59,12.0728
60,12.000350000000001
61,11.981950000000001
62,12.0639
63,11.8939
64,11.881649999999999
65,11.91225
66,11.810100000000002
67,11.6897
68,11.703299999999999
69,11.573849999999998
70,11.576950000000002
71,11.48665
72,11.484749999999998
73,11.414000000000003
74,11.173099999999998
75,11.07165
76,10.98045
77,10.876500000000002
78,10.818450000000002
79,10.66535
80,10.58255
81,10.503549999999999
82,10.3809
83,10.279350000000003
84,10.122699999999998
85,10.029150000000001
86,9.927100000000001
87,9.850249999999999
88,9.945099999999996
89,9.628649999999999
90,9.5746
91,9.5567
92,9.36065
93,9.209
94,9.179649999999999
95,9.1876
96,9.1027
97,8.88035
98,8.799499999999998
99,8.781999999999998
100,8.695250000000001
101,8.680500000000002
102,8.448149999999998
103,8.411000000000001
104,8.426199999999998
105,8.489100000000002
106,8.2051
107,8.145150000000001
108,8.100600000000002
109,8.266550000000002
110,8.04655
111,7.9578999999999995
112,7.92695
113,7.9029500000000015
114,7.87985
115,7.849550000000001
116,7.886699999999999
117,7.794250000000001
118,7.835899999999998
119,7.8036
120,7.77155
121,7.772699999999999
122,7.762200000000002
123,7.711749999999999
124,7.688
125,7.684300000000002
126,7.73695
127,7.620900000000002
128,7.593750000000002
129,7.588049999999998
130,7.559000000000002
131,7.45325
132,7.39645
133,7.34795
134,7.3702
135,7.2932500000000005
136,7.2233
137,7.381700000000002
138,7.2001500000000025
139,7.194749999999999
140,7.085350000000001
141,6.9816
142,7.0093499999999995
143,6.9684
144,6.918900000000001
145,6.9497
146,6.9402
147,6.83205
148,6.8363
149,6.83425
150,6.856999999999999
151,6.8271500000000005
152,6.763299999999999
153,6.787250000000002
154,6.766
155,6.761749999999999
156,6.758050000000002
157,6.778999999999999
158,6.7004
159,6.749049999999999
160,6.7413
161,6.74795
162,6.720200000000001
163,6.770099999999998
164,6.614526315789473
165,6.685736842105262
166,6.635473684210527
167,6.558210526315789
168,6.5942105263157895
169,6.563736842105262
170,6.514315789473685
171,6.442166666666665
172,6.386055555555556
173,6.361111111111111
174,6.370888888888889
175,6.3498333333333346
176,6.533823529411765
177,6.406588235294117
178,6.381470588235295
179,6.388882352941175
180,6.403941176470589
181,6.3963529411764695
182,6.3332941176470605
183,6.418235294117646
184,6.478705882352941
185,6.454823529411764
186,6.319
187,6.3289374999999986
188,6.45425
189,6.296125000000001
190,6.281062499999999
191,6.273125000000002
192,6.317062499999999
193,6.294812500000001
194,6.42525
195,6.450375
196,6.465687499999999
197,6.399875
198,6.4135
199,6.416625000000001
200,6.372874999999999
201,6.6438
202,6.616928571428572
203,6.633714285714286
204,6.619571428571428
205,6.6114999999999995
206,6.629428571428572
207,6.554642857142858
208,6.730642857142857
209,6.6088571428571425
210,6.7036428571428575
211,6.654714285714285
212,6.666142857142858
213,6.675357142857144
214,6.614071428571427
215,6.619923076923078
216,6.713307692307692
217,6.631615384615385
218,6.7665
219,6.804333333333333
220,6.766333333333333
221,6.803666666666667
222,6.759499999999999
223,6.790545454545453
224,6.809727272727273
225,6.6563
226,6.6335
227,6.5459000000000005
228,6.6228
229,6.685699999999999
230,6.694111111111112
231,6.653333333333333
232,6.7988888888888885
233,6.72411111111111
234,6.682333333333333
235,6.654
236,6.690666666666667
237,6.667666666666666
238,6.659222222222223
239,6.669888888888889
240,6.673333333333333
241,6.834
242,6.841625
243,6.9868749999999995
244,6.982375000000001
245,6.9742500000000005
246,6.918874999999999
247,6.928
248,6.983625
249,6.988625000000001
250,7.014125
251,7.072875000000001
252,7.0798749999999995
253,6.83925
254,6.8823750000000015
255,6.851875
256,6.870874999999999
257,6.970374999999999
258,6.988375
259,7.0642499999999995
260,6.9571250000000004
261,6.950625
262,6.8995
263,6.546857142857142
264,6.595142857142856
265,6.680714285714286
266,6.6132857142857135
267,6.676857142857143
268,6.4235
269,6.3945
270,6.312833333333334
271,6.314333333333333
272,6.246000000000001
273,6.402833333333334
274,6.316666666666666
275,6.2845
276,6.275166666666666
277,6.251166666666666
278,6.263833333333333
279,6.246166666666667
280,6.265499999999999
281,6.270500000000001
282,6.248166666666665
283,6.247166666666668
284,6.366833333333333
285,6.387
286,6.384999999999999
287,6.424333333333332
288,6.3790000000000004
289,6.348833333333334
290,6.400333333333333
291,6.432166666666667
292,6.484833333333334
293,6.567
294,6.697666666666667
295,6.676333333333333
296,6.820666666666667
297,6.8678333333333335
298,6.853666666666666
299,6.872166666666668
300,6.940833333333333
301,7.0
302,6.972
303,7.092833333333334
304,6.792166666666666
305,6.991499999999999
306,7.033166666666666
307,6.959333333333333
308,6.976
309,6.995666666666668
310,6.933666666666666
311,7.014833333333333
312,6.954833333333334
313,7.002666666666667
314,7.0409999999999995
315,6.9655
316,6.984666666666667
317,6.942
318,6.929833333333332
319,6.920333333333333
320,6.991833333333333
321,6.956333333333333
322,6.944333333333334
323,6.935833333333332
324,6.939833333333333
325,6.916499999999999
326,6.881666666666667
327,6.850999999999999
328,6.834499999999999
329,6.937666666666666
330,6.879333333333332
331,6.951333333333334
332,6.9005
333,6.909
334,6.848999999999999
335,6.821000000000001
336,6.8084999999999996
337,6.840166666666666
338,7.0101666666666675
339,6.791999999999999
340,7.1080000000000005
341,6.853999999999999
342,6.863666666666666
343,6.905
344,6.805833333333333
345,6.830500000000001
346,6.986166666666667
347,6.823833333333333
348,6.799666666666666
349,6.7299999999999995
350,6.783166666666666
351,6.822
352,6.97
353,6.881333333333334
354,6.9624999999999995
355,6.889166666666665
356,6.877
357,6.8820000000000014
358,7.0361666666666665
359,6.982833333333333
360,6.868833333333334
361,6.97
362,6.893
363,6.908333333333334
364,6.8565
365,6.9675
366,6.899333333333334
367,6.965833333333333
368,6.815833333333334
369,6.894166666666667
370,6.853833333333334
371,6.958833333333334
372,6.993166666666666
373,6.985
374,7.037166666666667
375,7.025166666666667
376,7.027000000000001
377,7.035499999999999
378,7.052499999999999
379,6.944333333333334
380,6.928666666666667
381,6.9750000000000005
382,6.940333333333334
383,7.084333333333333
384,6.992333333333334
385,6.956333333333333
386,7.031833333333332
387,7.1555
388,7.032666666666667
389,7.0231666666666674
390,7.030499999999999
391,7.078833333333333
392,7.0825
393,7.083166666666667
394,7.248
395,7.133166666666668
396,7.1405
397,7.118166666666666
398,7.113499999999999
399,7.104166666666667
400,7.144666666666667
401,7.173666666666667
402,7.131666666666667
403,7.092
404,7.1885
405,7.0535
406,7.028666666666667
407,7.015666666666665
408,7.009166666666668
409,7.055666666666667
410,7.110833333333333
411,7.060833333333334
412,7.035333333333334
413,7.284666666666667
414,7.075
415,7.066333333333333
416,7.097333333333332
417,7.334666666666666
418,7.128166666666668
419,7.153833333333332
420,7.146999999999999
421,7.243666666666667
422,7.223333333333333
423,7.014333333333333
424,7.188666666666666
425,7.1770000000000005
426,7.1265
427,7.127166666666667
428,7.170000000000001
429,7.1593333333333335
430,7.094833333333334
431,7.141000000000001
432,7.239333333333334
433,7.139500000000002
434,7.153
435,7.1255
436,7.1325
437,7.191333333333333
438,7.139666666666667
439,7.150166666666667
440,7.174333333333333
441,7.1930000000000005
442,7.1955
443,7.177833333333333
444,7.222333333333334
445,7.223833333333334
446,7.1825
447,7.261166666666665
448,7.233833333333333
449,7.257833333333333
450,7.362333333333333
451,7.395499999999999
452,7.405666666666666
453,7.449000000000001
454,7.4254999999999995
455,7.415499999999999
456,7.4191666666666665
457,7.465
458,7.445833333333334
459,7.447333333333333
460,7.546499999999999
461,7.527666666666666
462,7.5735
463,7.515666666666667
464,7.534999999999999
465,7.539166666666667
466,7.5184999999999995
467,7.685
468,7.5936666666666675
469,7.589833333333332
470,7.633166666666668
471,7.615166666666666
472,7.737000000000001
473,7.682166666666667
474,8.4092
475,8.265200000000002
476,7.54025
477,7.52825
478,7.533
479,7.5295
480,7.581000000000001
481,7.6035
482,7.566000000000001
483,7.57375
484,7.626
485,7.61475
486,7.6457500000000005
487,7.6690000000000005
488,7.65825
489,7.6625
490,7.6315
491,7.669
492,7.652000000000001
493,7.669
494,7.687999999999999
495,7.655500000000001
496,7.72175
497,7.7170000000000005
498,7.72475
499,7.798
500,7.79575
501,7.77625
502,7.84675
503,7.756
504,7.80125
505,7.843249999999999
506,7.906000000000001
507,7.83825
508,7.868
509,7.85725
510,7.8845
511,7.8870000000000005
512,7.900500000000001
513,7.922000000000001
514,7.9885
515,7.92975
516,7.925749999999999
517,7.97525
518,7.91875
519,7.96425
520,7.984249999999999
521,7.9925
522,7.998499999999999
523,7.9815
524,8.011249999999999
525,7.938
526,8.056
527,7.994
528,7.9967500000000005
529,7.9595
530,7.952250000000001
531,7.9565
532,7.496666666666667
533,7.477333333333334
534,7.455000000000001
535,7.553666666666667
536,7.506
537,7.480666666666667
538,7.486666666666667
539,7.429333333333333
540,7.505
541,7.4046666666666665
542,7.489666666666667
543,7.475666666666666
544,7.4816666666666665
545,7.479333333333333
546,7.475666666666666
547,7.448333333333333
548,7.4093333333333335
549,7.405
550,7.5040000000000004
551,7.3950000000000005
552,7.433
553,7.426333333333333
554,7.420333333333335
555,7.435
556,7.46
557,7.379666666666668
558,7.4353333333333325
559,7.451666666666667
560,7.468333333333334
561,7.457333333333334
562,7.4623333333333335
563,7.472333333333334
564,7.467
565,7.486
566,7.4816666666666665
567,7.455333333333333
568,7.4576666666666656
569,7.395333333333333
570,7.545999999999999
571,7.483
572,7.754333333333332
573,8.1295
574,8.1465
575,8.133
576,8.2745
577,8.196
578,8.2485
579,8.219000000000001
580,8.197
581,8.2375
582,8.2845
583,8.2105
584,8.2735
585,7.026
586,7.045
587,7.378
588,6.807
589,7.115
590,7.192
591,7.193
592,7.17
593,7.129
594,7.287
595,7.176
596,7.192
597,7.211
598,7.19
599,7.148
600,7.148
601,7.16
602,7.162
603,7.17
604,7.186
605,7.21
606,7.138
607,7.155
608,7.099
609,7.047
610,7.369
611,7.051
612,7.054
613,7.064
614,7.084
