ID,percent
0,21.847050000000003
1,21.748299999999993
2,21.474850000000004
3,20.97565
4,20.594799999999996
5,20.554650000000002
6,20.53585
7,20.527699999999996
8,20.52675
9,20.5325
10,20.63225
11,20.559200000000004
12,20.55505
13,20.099199999999996
14,20.232350000000004
15,20.04295
16,19.9471
17,19.914299999999997
18,19.842999999999996
19,19.6882
20,19.345350000000003
21,19.17885
22,18.828249999999997
23,18.560299999999998
24,18.203499999999995
25,18.001950000000004
26,17.852
27,17.66695
28,17.27285
29,17.1602
30,16.87575
31,16.8702
32,16.61
33,16.568400000000004
34,16.362049999999996
35,16.21425
36,16.132949999999997
37,15.982099999999999
38,15.748200000000006
39,15.64755
40,15.499
41,15.479449999999996
42,15.488649999999998
43,15.226200000000002
44,15.210199999999997
45,15.100900000000001
46,14.9586
47,14.834650000000002
48,14.817800000000002
49,15.066600000000003
50,14.569299999999998
51,14.611999999999998
52,14.68795
53,14.5577
54,14.37765
55,14.359900000000001
56,14.324200000000001
57,14.298250000000001
58,14.1013
59,14.071650000000002
60,13.960999999999999
61,13.960999999999999
62,13.865300000000001
63,13.768949999999998
64,13.646349999999998
65,13.57775
66,13.447899999999999
67,13.4241
68,13.33365
69,13.17535
70,13.121
71,13.08775
72,12.969
73,12.96565
74,12.829299999999998
75,12.768400000000003
76,12.68505
77,12.489350000000002
78,12.448999999999998
79,12.3922
80,12.3893
81,12.205050000000002
82,12.14675
83,12.097599999999998
84,11.97735
85,11.988500000000002
86,11.96535
87,11.856
88,11.803550000000001
89,11.647049999999998
90,11.72
91,11.603849999999998
92,11.574250000000003
93,11.45175
94,11.7593
95,11.378
96,11.268800000000002
97,11.086400000000001
98,11.003499999999999
99,10.911450000000002
100,10.816299999999996
101,10.72785
102,10.696650000000002
103,10.655100000000001
104,10.568200000000001
105,10.422947368421053
106,10.402
107,10.375105263157893
108,10.268210526315789
109,10.23857894736842
110,10.234263157894738
111,10.282368421052633
112,10.07157894736842
113,10.010052631578946
114,10.126526315789473
115,9.984631578947369
116,9.94063157894737
117,9.899894736842104
118,9.868947368421052
119,9.842526315789472
120,9.829631578947367
121,9.771736842105264
122,9.768157894736841
123,9.70661111111111
124,9.694777777777778
125,9.707055555555556
126,9.686888888888888
127,9.604111111111111
128,9.632555555555557
129,9.605166666666667
130,9.584333333333335
131,9.457062500000001
132,9.462874999999999
133,9.625
134,9.60933333333333
135,9.5696
136,9.629000000000001
137,9.592538461538462
138,9.553499999999998
139,9.555333333333332
140,9.504249999999999
141,9.502833333333333
142,9.460499999999998
143,9.483749999999999
144,9.414666666666669
145,9.2752
146,9.305299999999999
147,9.3218
148,9.261599999999998
149,9.498399999999998
150,9.288599999999999
151,9.293700000000001
152,9.3938
153,9.397299999999998
154,9.5042
155,9.3983
156,9.565400000000002
157,9.554400000000001
158,9.561700000000002
159,10.205625
160,10.14675
161,10.10525
162,10.102500000000001
163,10.200750000000001
164,10.111625
165,10.07825
166,9.98375
167,9.781125
168,9.433571428571428
169,9.464
170,9.489857142857144
171,9.556
172,9.591714285714286
173,9.717285714285714
174,9.771428571428572
175,9.148666666666665
176,9.1365
177,9.095666666666666
178,9.134333333333332
179,9.012166666666666
180,9.1012
181,9.1124
182,9.1154
183,9.0786
184,9.229000000000001
185,9.153400000000001
186,9.132200000000001
187,9.2428
188,9.1204
189,9.2212
190,9.145199999999999
191,9.1016
192,9.109
193,9.1594
194,8.49725
195,8.48675
196,8.53875
197,8.337
198,8.420499999999999
199,8.5135
200,8.516000000000002
201,8.52225
202,8.48975
203,8.67975
204,8.535499999999999
205,9.023
206,8.8
207,8.746
208,8.775500000000001
209,8.7285
210,8.6465
211,8.567
212,8.5535
213,8.5345
214,8.5045
215,8.5085
216,8.6475
217,8.611
218,8.631
219,8.649000000000001
220,8.659500000000001
221,8.6755
222,8.435
223,9.981
224,8.739
225,8.893
226,8.866
227,8.825
228,8.794
229,8.803
230,8.823
231,8.764
232,8.839
233,9.02
234,8.994
235,8.982
236,8.973
237,9.018
238,9.076
239,9.086
240,9.105
