ID,percent
0,26.95395
1,26.826150000000002
2,26.468649999999997
3,25.7959
4,25.201750000000008
5,25.162200000000002
6,25.125400000000006
7,25.07815
8,23.492150000000002
9,23.371249999999996
10,23.256149999999998
11,23.09625
12,22.8328
13,22.34765
14,21.61705
15,20.9833
16,19.085500000000003
17,19.025650000000006
18,18.47635
19,18.219649999999998
20,17.857850000000006
21,17.375749999999996
22,16.60445
23,15.989149999999999
24,14.968200000000001
25,14.6981
26,14.281449999999998
27,14.27895
28,13.8809
29,13.701699999999999
30,13.296599999999998
31,12.95205
32,12.246350000000001
33,12.13045
34,11.805249999999997
35,11.6241
36,11.491100000000001
37,11.315850000000001
38,11.087700000000002
39,10.67835
40,9.936349999999997
41,9.688950000000002
42,9.32005
43,9.217049999999997
44,9.066749999999997
45,9.012050000000002
46,9.015099999999997
47,8.80745
48,8.291944444444445
49,8.236444444444444
50,8.080055555555555
51,8.053222222222223
52,7.918352941176471
53,7.873117647058823
54,7.775529411764704
55,7.677823529411764
56,7.339
57,7.236687500000001
58,7.068937499999999
59,7.000812499999999
60,6.9438125
61,6.86875
62,6.616533333333334
63,6.530066666666666
64,6.197615384615386
65,6.1269230769230765
66,5.936999999999999
67,5.876692307692308
68,5.778615384615384
69,5.543
70,5.490833333333334
71,4.999909090909091
72,4.3951
73,4.332000000000001
74,4.1755555555555555
75,4.063333333333334
76,3.991333333333334
77,3.958555555555555
78,3.9244444444444446
79,3.8755555555555556
80,3.772555555555556
81,3.6996666666666673
82,3.6162500000000004
83,3.503375
84,3.4332499999999997
85,3.4038749999999998
86,3.390375
87,3.3684999999999996
88,3.296125
89,3.263
90,3.1271250000000004
91,3.048
92,3.0096249999999998
93,2.9696249999999997
94,2.9327499999999995
95,2.888375
96,2.8322857142857134
97,2.7265714285714284
98,2.5265714285714287
99,2.424571428571429
100,1.9809999999999999
101,1.926
102,1.9825
103,1.8723333333333334
104,1.6582000000000001
105,1.6216000000000002
106,1.5158
107,1.4587999999999997
108,1.3661999999999999
109,1.3268
110,1.2992000000000001
111,1.1998000000000002
112,1.1428
113,1.3270000000000002
114,1.27275
115,1.2467499999999998
116,1.151
117,1.02
118,0.8725
119,0.9763333333333334
120,0.9166666666666666
121,0.911
122,0.8469999999999999
123,0.824
124,0.7433333333333333
125,0.95
126,0.9235
127,0.9065000000000001
128,0.892
129,0.878
130,0.776
131,0.7595000000000001
132,0.7495
133,0.7095
134,0.685
135,0.783
136,0.76
137,0.713
138,0.651
139,0.559
140,0.519
141,0.499
142,0.474
143,0.349
144,0.292
