ID,percent
0,28.2782
1,28.111549999999994
2,27.629749999999994
3,26.62995
4,25.343400000000003
5,25.245
6,25.097499999999997
7,25.064150000000005
8,23.7638
9,23.7289
10,23.589450000000006
11,23.415200000000006
12,23.09225
13,22.5164
14,21.653350000000003
15,20.8953
16,18.74555
17,18.8491
18,18.08635
19,17.751250000000002
20,17.270149999999997
21,16.427549999999997
22,15.462249999999997
23,14.714599999999995
24,13.897000000000002
25,13.825899999999999
26,13.532149999999998
27,13.33965
28,13.19865
29,13.045649999999998
30,12.825999999999999
31,12.56565
32,11.913549999999999
33,11.751850000000001
34,11.44095
35,11.2328
36,11.12905
37,10.96195
38,10.694950000000002
39,10.28985
40,9.329450000000001
41,9.0349
42,8.399400000000004
43,8.34525
44,8.23145
45,7.9261
46,7.728250000000001
47,7.4594000000000005
48,6.823263157894736
49,6.599263157894736
50,6.228421052631579
51,6.175421052631577
52,6.039789473684211
53,5.941263157894736
54,5.851578947368421
55,5.699736842105263
56,5.398263157894737
57,5.219473684210526
58,4.872105263157894
59,4.793
60,4.694842105263159
61,4.613052631578947
62,4.529999999999999
63,4.466736842105263
64,4.208736842105263
65,4.091947368421053
66,3.9094210526315787
67,3.793263157894737
68,3.597315789473685
69,3.478315789473684
70,3.389684210526315
71,3.318947368421052
72,3.1570526315789476
73,3.123842105263158
74,2.8342222222222224
75,2.7637222222222224
76,2.6452222222222215
77,2.5955
78,2.5202222222222215
79,2.4621111111111116
80,2.5181764705882346
81,2.431529411764706
82,2.2969999999999997
83,2.2328235294117644
84,2.1386470588235293
85,2.0769411764705885
86,2.0884705882352943
87,1.9709999999999999
88,1.934764705882353
89,1.9696249999999997
90,1.8745624999999995
91,1.8855333333333337
92,1.7874615384615387
93,1.7493076923076925
94,1.6988461538461537
95,1.727
96,1.6360769230769232
97,1.5683076923076922
98,1.461538461538462
99,1.50925
100,1.4395
101,1.396
102,1.3725833333333333
103,1.4120909090909088
104,1.3372727272727272
105,1.332
106,1.2146363636363637
107,1.2894
108,1.2668999999999997
109,1.3547777777777776
110,1.3143333333333331
111,1.2920000000000003
112,1.2487777777777778
113,1.2154444444444443
114,1.114111111111111
115,1.1718750000000002
116,1.1283750000000001
117,1.114125
118,1.0753749999999997
119,1.1437142857142857
120,1.2705
121,1.2531666666666665
122,1.4214
123,1.4072
124,1.3872
125,1.348
126,1.343
127,1.3152
128,1.2546
129,1.2288000000000001
130,1.1874
131,1.4007500000000002
132,1.3555000000000001
133,1.34975
134,1.34175
135,1.3017500000000002
136,1.29575
137,1.2875
138,1.25475
139,1.246
140,0.8483333333333333
141,0.8416666666666667
142,0.8306666666666667
143,0.737
144,0.717
145,0.716
146,0.685
147,0.678
148,0.668
149,0.656
150,0.645
151,0.662
152,0.632
153,0.622
154,0.496
155,0.479
156,0.453
157,0.432
158,0.428
159,0.42
160,0.414
161,0.408
162,0.34
163,0.333
164,0.328
165,0.326
166,0.318
