ID,percent
0,27.025650000000002
1,26.909699999999997
2,26.58025
3,25.927950000000003
4,25.221799999999995
5,25.1567
6,25.112599999999997
7,25.055199999999996
8,23.914500000000004
9,23.8768
10,23.7551
11,23.641200000000005
12,23.41755
13,23.016799999999996
14,22.419249999999998
15,21.895150000000005
16,20.4009
17,20.3395
18,19.7189
19,19.5396
20,19.3398
21,18.8436
22,18.31775
23,17.851799999999997
24,17.12235
25,17.050999999999995
26,16.7586
27,16.622100000000003
28,16.464
29,16.3919
30,16.150100000000002
31,15.954000000000002
32,14.923062500000002
33,14.843937500000001
34,14.5282
35,14.435200000000002
36,14.310533333333336
37,14.122133333333332
38,13.922666666666666
39,13.628733333333335
40,12.903733333333333
41,12.7946
42,12.780266666666666
43,12.573399999999998
44,12.429666666666666
45,12.335533333333334
46,12.225866666666667
47,12.104399999999998
48,11.562916666666666
49,11.4275
50,10.683333333333334
51,10.581555555555555
52,10.425333333333333
53,10.33088888888889
54,10.282777777777776
55,10.208777777777778
56,9.8575
57,9.835749999999999
58,9.7715
59,9.644499999999999
60,9.5445
61,9.349625
62,9.272124999999999
63,9.149125
64,8.951
65,8.915666666666667
66,8.808166666666667
67,8.721
68,8.669599999999999
69,8.581399999999999
70,8.4884
71,8.429999999999998
72,9.10975
73,9.054
74,8.814250000000001
75,9.052666666666667
76,9.0405
77,8.777
78,8.721
79,8.613
80,8.403
81,8.033
82,7.387
83,7.739
84,7.204
85,7.189
86,7.158
87,7.106
88,7.034
89,6.963
90,7.54
91,6.896
92,6.849
93,6.842
94,6.83
95,6.816
96,6.795
97,6.788
98,6.762
99,6.743
100,6.356
101,6.295
102,6.224
103,6.188
104,6.143
105,6.129
106,6.07
107,6.007
